NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
155,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202605,15,41000,-,14,개인,법인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
156,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202605,15,32000,-,5,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,-
157,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.84,202605,15,49000,-,12,개인,개인,1998,영통로 232,-,중개거래,경기 수원시 영통구,-
158,경기도 수원시 영통구 영통동,963-2,963,2,신나무실신성,59.965,202605,15,38800,-,2,개인,개인,1997,매영로310번길 12,-,중개거래,경기 수원시 영통구,-
159,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(331동~337동),84.96,202605,15,87200,-,6,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,-
160,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,97.9,202605,15,89500,-,7,개인,개인,2013,삼성로 11,-,중개거래,경기 수원시 영통구,-
161,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202605,15,39500,-,6,개인,개인,1999,영통로514번길 53,-,중개거래,경기 수원시 영통구,-
162,경기도 수원시 영통구 매탄동,1217,1217,0,한국2,72.84,202605,15,47000,-,6,개인,개인,1993,매영로 84,-,중개거래,경기 수원시 영통구,-
163,경기도 수원시 영통구 매탄동,810-4,810,4,성일,49.68,202605,15,25200,-,13,개인,개인,1989,인계로 239,-,중개거래,경기 수원시 영통구,-
164,경기도 수원시 영통구 매탄동,1277,1277,0,주공그린빌3,84.51,202605,15,52500,-,19,개인,개인,2002,동탄원천로915번길 36,-,중개거래,경기 수원시 영통구,-
165,경기도 수원시 영통구 매탄동,810-2,810,2,동남,49.68,202605,15,25800,-,14,개인,개인,1989,동수원로 432,-,중개거래,경기 수원시 영통구,-
166,경기도 수원시 영통구 이의동,1332,1332,0,SummitPlace광교,116.533,202605,15,184500,-,11,개인,개인,2015,센트럴타운로 85,-,중개거래,경기 수원시 영통구,-
167,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202605,15,125000,-,13,개인,개인,2017,대학로 98,-,중개거래,경기 수원시 영통구,-
168,경기도 수원시 영통구 이의동,1200,1200,0,광교2차e편한세상,84.6861,202605,15,112000,-,14,개인,개인,2011,웰빙타운로 50,-,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",-
169,경기도 수원시 영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202605,14,90000,-,2,개인,개인,2019,덕영대로 1400,-,중개거래,경기 수원시 영통구,-
170,경기도 수원시 영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202605,14,97000,-,5,개인,개인,2019,덕영대로 1400,-,중개거래,경기 수원시 영통구,-
171,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,44.2,202605,14,32500,-,9,개인,개인,1992,동탄원천로1109번길 42,-,중개거래,경기 수원시 영통구,-
172,경기도 수원시 영통구 매탄동,1258,1258,0,주공그린빌1,84.45,202605,14,51800,-,9,개인,개인,2002,매탄로126번길 22,-,중개거래,경기 수원시 영통구,-
173,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202605,14,66000,-,3,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
174,경기도 수원시 영통구 원천동,71-1,71,1,아주,71.25,202605,14,36300,-,6,개인,개인,1983,동수원로537번길 50,-,중개거래,경기 수원시 영통구,-
175,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,90.9486,202605,14,149000,-,38,개인,개인,2018,광교호수공원로 80,-,중개거래,경기 수원시 영통구,-
176,경기도 수원시 영통구 이의동,1304,1304,0,래미안광교,119.11,202605,14,165000,-,31,개인,개인,2012,센트럴파크로 60,-,중개거래,"경기 수원시 영통구, 경기 용인시 수지구",-
177,경기도 수원시 영통구 신동,939,939,0,래미안영통마크원1단지,84.94,202605,14,73400,-,5,개인,개인,2013,권선로908번길 72,-,중개거래,"경기 수원시 권선구, 경기 수원시 영통구",-
178,경기도 수원시 영통구 매탄동,810,810,0,삼성2,74.4,202605,14,36500,-,9,개인,개인,1989,매영로 10,-,중개거래,경기 수원시 영통구,-
179,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,101.82,202605,14,90800,-,21,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,-
180,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202605,14,93500,-,26,개인,개인,2013,광교마을로 156,-,중개거래,"경기 수원시 영통구, 경기 용인시 수지구",-
181,경기도 수원시 영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.79,202605,14,42500,-,18,개인,개인,1998,봉영로1744번길 16,-,중개거래,경기 수원시 영통구,-
182,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,59.84,202605,14,46000,802,8,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,26.05.15
183,경기도 수원시 영통구 영통동,965-2,965,2,신나무실미주,101.99,202605,14,70500,-,1,개인,개인,1999,매영로310번길 27,-,중개거래,경기 수원시 영통구,-
184,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202605,14,56500,-,16,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,-
185,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.84,202605,14,46000,-,20,개인,개인,1998,영통로 232,-,중개거래,경기 수원시 영통구,-
186,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을신명,59.99,202605,14,41100,-,12,개인,개인,1997,봉영로1770번길 21,-,중개거래,경기 수원시 영통구,-
187,경기도 수원시 영통구 영통동,1053-2,1053,2,풍림,84.84,202605,14,60000,-,17,개인,개인,1997,봉영로1744번길 11,-,중개거래,경기 수원시 영통구,-
188,경기도 수원시 영통구 영통동,967-2,967,2,신나무실풍림,84.9,202605,14,75500,-,1,개인,개인,2000,봉영로1517번길 30,-,중개거래,경기 수원시 영통구,-
189,경기도 수원시 영통구 영통동,1153,1153,0,영통아이파크,84.9571,202605,14,45500,-,14,개인,개인,2006,삼성로320번길 62,-,중개거래,경기 수원시 영통구,-
190,경기도 수원시 영통구 영통동,973-3,973,3,벽적골한신,59.73,202605,14,39300,-,1,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,-
191,경기도 수원시 영통구 영통동,967-2,967,2,신나무실풍림,75.69,202605,14,76700,-,15,개인,개인,2000,봉영로1517번길 30,-,중개거래,경기 수원시 영통구,-
192,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202605,14,32000,-,14,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,-
193,경기도 수원시 영통구 영통동,970-3,970,3,벽적골9단지주공,49.26,202605,14,50000,-,15,개인,개인,1999,봉영로1517번길 27,-,중개거래,경기 수원시 영통구,-
194,경기도 수원시 영통구 망포동,810,810,0,영통롯데캐슬엘클래스2단지,84.9882,202605,14,78000,201동,1,개인,개인,2022,망포로48번길 7,-,중개거래,경기 수원시 영통구,26.05.26
195,경기도 수원시 영통구 망포동,686,686,0,동수원자이1차,99.3154,202605,14,59000,-,5,개인,개인,2001,태장로82번길 32,-,중개거래,경기 수원시 영통구,-
196,경기도 수원시 영통구 망포동,690,690,0,동수원자이2차,129.5689,202605,14,61000,-,9,개인,개인,2002,태장로71번길 19,-,중개거래,경기 수원시 영통구,-
197,경기도 수원시 영통구 망포동,790,790,0,영통아이파크캐슬3단지,105.89,202605,14,107000,-,5,개인,개인,2022,망포로84번길 10,-,중개거래,경기 수원시 영통구,-
198,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,107.9173,202605,13,220000,-,32,개인,개인,2018,센트럴파크로 6,-,중개거래,경기 수원시 영통구,-
199,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202605,13,31200,-,14,개인,개인,1997,영통로290번길 26,-,중개거래,"경기 수원시 영통구, 경기 용인시 기흥구",-
200,경기도 수원시 영통구 망포동,704,704,0,극동의푸른별,84.89,202605,13,45300,-,2,개인,개인,2005,태장로35번길 64,-,중개거래,경기 수원시 영통구,-
201,경기도 수원시 영통구 망포동,690,690,0,동수원자이2차,84.9394,202605,13,71000,-,7,개인,개인,2002,태장로71번길 19,-,중개거래,경기 수원시 영통구,-
202,경기도 수원시 영통구 영통동,1166,1166,0,청명센트레빌,84.9466,202605,13,62500,-,6,개인,개인,2013,영통로525번길 35,-,중개거래,경기 수원시 영통구,-
203,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,38.16,202605,13,31700,-,3,개인,개인,2002,덕영대로1555번길 20,-,중개거래,경기 수원시 영통구,-
204,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을신명,59.99,202605,13,39200,-,20,개인,개인,1997,봉영로1770번길 21,-,중개거래,경기 수원시 영통구,-
205,경기도 수원시 영통구 매탄동,810-3,810,3,삼성1,67.13,202605,13,36650,-,7,개인,개인,1988,인계로 219,-,중개거래,경기 수원시 영통구,-
206,경기도 수원시 영통구 영통동,1047-1,1047,1,건영1차,134.81,202605,13,94000,-,15,개인,개인,1999,청명로 100,-,중개거래,경기 수원시 영통구,-
207,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,101.25,202605,13,81800,-,9,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,-
208,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202605,13,38700,-,3,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
209,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,59.99,202605,13,42500,-,18,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,-
210,경기도 수원시 영통구 영통동,969-1,969,1,태영,84.91,202605,13,69000,-,4,개인,개인,1997,봉영로1517번길 73,-,중개거래,경기 수원시 영통구,-
211,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202605,13,39400,-,9,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
212,경기도 수원시 영통구 망포동,720,720,0,그대가프리미어,144.8077,202605,13,108000,-,7,개인,개인,2010,덕영대로1484번길 21,-,중개거래,경기 수원시 영통구,-
213,경기도 수원시 영통구 망포동,707,707,0,방죽마을영통뜨란채,84.68,202605,13,51000,-,11,개인,개인,2005,영통로200번길 156,-,중개거래,경기 수원시 영통구,-
214,경기도 수원시 영통구 원천동,604,604,0,광교더샵,91.2841,202605,13,139000,-,20,개인,개인,2018,광교호수로 15,-,중개거래,경기 수원시 영통구,-
215,경기도 수원시 영통구 매탄동,1230,1230,0,매탄레이크파크,59.99,202605,13,41000,-,14,개인,개인,1999,매영로 132,-,중개거래,경기 수원시 영통구,-
216,경기도 수원시 영통구 이의동,1304,1304,0,래미안광교,97.4,202605,13,158000,-,11,개인,개인,2012,센트럴파크로 60,20260519,중개거래,경기 수원시 영통구,-
217,경기도 수원시 영통구 이의동,1226,1226,0,광교 해모로 아파트,84.8,202605,13,73000,-,1,개인,개인,2011,광교로 286,-,중개거래,경기 수원시 영통구,-
218,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,128.821,202605,13,90000,-,15,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
219,경기도 수원시 영통구 원천동,604,604,0,광교더샵,91.5804,202605,13,137000,-,21,개인,개인,2018,광교호수로 15,-,중개거래,경기 수원시 영통구,-
220,경기도 수원시 영통구 원천동,35,35,0,주공,41.3,202605,13,36500,-,7,개인,개인,1987,중부대로271번길 27-9,-,중개거래,경기 수원시 영통구,-
221,경기도 수원시 영통구 매탄동,810-1,810,1,현대,84.94,202605,13,47000,-,7,개인,개인,1989,동수원로 448,-,중개거래,경기 수원시 영통구,-
222,경기도 수원시 영통구 하동,1027,1027,0,광교LAKEPARK한양수자인,84.8201,202605,13,92500,-,15,개인,개인,2012,광교호수로152번길 23,-,중개거래,경기 수원시 영통구,-
223,경기도 수원시 영통구 원천동,35,35,0,주공,32.39,202605,12,28000,-,6,개인,개인,1987,중부대로271번길 27-9,-,중개거래,경기 수원시 영통구,-
224,경기도 수원시 영통구 하동,1027,1027,0,광교LAKEPARK한양수자인,84.804,202605,12,93500,-,10,개인,개인,2012,광교호수로152번길 23,-,중개거래,경기 수원시 영통구,-
225,경기도 수원시 영통구 하동,994,994,0,광교호수마을호반써밋,84.85,202605,12,119000,-,3,개인,개인,2011,법조로 134,-,중개거래,경기 수원시 영통구,-
226,경기도 수원시 영통구 하동,994,994,0,광교호수마을호반써밋,84.85,202605,12,134000,-,29,개인,개인,2011,법조로 134,-,중개거래,경기 수원시 영통구,-
227,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202605,12,97000,-,27,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,-
228,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,59.99,202605,12,45500,-,7,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,-
229,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),59.99,202605,12,55500,-,11,개인,개인,1997,청명북로 81,-,중개거래,경기 수원시 영통구,-
230,경기도 수원시 영통구 영통동,989-2,989,2,현대,99.58,202605,12,97800,-,11,개인,개인,1998,매영로 366,-,중개거래,경기 수원시 영통구,-
231,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202605,12,50500,-,7,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,-
232,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),59.94,202605,12,54300,-,9,개인,개인,1997,청명북로 81,-,중개거래,경기 수원시 영통구,-
233,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202605,12,46000,-,7,개인,개인,1999,영통로514번길 53,-,중개거래,경기 수원시 영통구,-
234,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.94,202605,12,47000,-,7,개인,개인,1997,영통로 498,-,중개거래,"경기 수원시 영통구, 경기 수원시 장안구",-
235,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,49.59,202605,12,29000,-,9,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
236,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.84,202605,12,44800,-,4,개인,개인,1998,영통로 232,-,중개거래,경기 수원시 영통구,-
237,경기도 수원시 영통구 영통동,1053-2,1053,2,벽산(1053-2),84.96,202605,12,55000,-,14,개인,개인,1997,봉영로1744번길 11,-,중개거래,경기 수원시 영통구,-
238,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202605,12,70000,-,11,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,-
239,경기도 수원시 영통구 망포동,727,727,0,e편한세상영통2차(2단지),59.9158,202605,12,59800,-,8,개인,개인,2016,봉영로 1432-36,-,중개거래,경기 수원시 영통구,-
